Country or Area,Year,Value,
Bermuda,1976,386300000,
Bermuda,1975,345000000,
Bermuda,1974,312600000,
Bermuda,1973,269500000,
Bermuda,1972,235400000,
Bermuda,1971,211100000,
Bermuda,1970,186300000,
Bermuda,1969,164900000,
Bermuda,1968,150000000,
Bermuda,1967,155102984.6,
Bermuda,1966,134173373.8,
Bermuda,1965,114339049,
Bermuda,1964,107566650.6,
Bermuda,1963,96366652.31,
Bermuda,1962,94149985.97,
Bermuda,1961,89249986.7,
Bermuda,1960,84466654.08,
Bhutan,2014,1958803867,
Bhutan,2013,1798333726,
Bhutan,2012,1823692110,
Bhutan,2011,1820207626,
Bhutan,2010,1585472534,
Bhutan,2009,1264758198,
Bhutan,2008,1258332337,
Bhutan,2007,1196091805,
Bhutan,2006,897731524.9,
Bhutan,2005,818869145.1,
Bhutan,2004,702682019,
Bhutan,2003,622026107.8,
Bhutan,2002,537050133.7,
Bhutan,2001,476360697.2,
Bhutan,2000,439158233.2,
Bhutan,1999,419035810.5,
Bhutan,1998,376955087.3,
Bhutan,1997,365964500.1,
Bhutan,1996,316420860.9,
Bhutan,1995,303053462.8,
Bhutan,1994,270801565.2,
Bhutan,1993,235239570.4,
Bhutan,1992,250794359.6,
Bhutan,1991,250045839.9,
Bhutan,1990,299787275.8,
Bhutan,1989,275949889.1,
Bhutan,1988,283855833.3,
Bhutan,1987,253182453.7,
Bhutan,1986,201375725.6,
Bhutan,1985,172217502,
Bhutan,1984,169264991.2,
Bhutan,1983,165585940.6,
Bhutan,1982,148934334,
Bhutan,1981,146391639.7,
Bhutan,1980,135653295.2,
Bolivia,2014,32996187988,
Bolivia,2013,30659338929,
Bolivia,2012,27084497540,
Bolivia,2011,23963033444,
Bolivia,2010,19649631308,
Bolivia,2009,17339992165,
Bolivia,2008,16674324634,
Bolivia,2007,13120183157,
Bolivia,2006,11451869165,
Bolivia,2005,9549077869,
Bolivia,2004,8773451739,
Bolivia,2003,8082364868,
Bolivia,2002,7905485216,
Bolivia,2001,8141537938,
Bolivia,2000,8397912509,
Bolivia,1999,8285075872,
Bolivia,1998,8497545598,
Bolivia,1997,7925673448,
Bolivia,1996,7396966657,
Bolivia,1995,6715220507,
Bolivia,1994,5981244887,
Bolivia,1993,5734676561,
Bolivia,1992,5643893347,
Bolivia,1991,5343274312,
Bolivia,1990,4867582620,
Bolivia,1989,4715978868,
Bolivia,1988,4597615563,
Bolivia,1987,4347956299,
Bolivia,1986,3959379488,
Bolivia,1985,5377277407,
Bolivia,1984,6169481549,
Bolivia,1983,5422656262,
Bolivia,1982,5594118400,
Bolivia,1981,5891606676,
Bolivia,1980,4537487843,
Bolivia,1979,4421343606,
Bolivia,1978,3758220890,
Bolivia,1977,3227436282,
Bolivia,1976,2732083958,
Bolivia,1975,2404697651,
Bolivia,1974,2100249875,
Bolivia,1973,1263018491,
Bolivia,1972,1257615645,
Bolivia,1971,1095454545,
Bolivia,1970,1017171717,
Bolivia,1969,964615698.7,
Bolivia,1968,908874537,
Bolivia,1967,1084059815,
Bolivia,1966,994044553.9,
Bolivia,1965,908874537,
Bolivia,1964,812543072.5,
Bolivia,1963,721142957.3,
Bolivia,1962,669722541.3,
Bolivia,1961,612518906.8,
Bolivia,1960,563110051.9,
Bosnia and Herzegovina,2014,18286273233,
Bosnia and Herzegovina,2013,17841444573,
Bosnia and Herzegovina,2012,16906005781,
Bosnia and Herzegovina,2011,18317137171,
Bosnia and Herzegovina,2010,16846352248,
Bosnia and Herzegovina,2009,17264893103,
Bosnia and Herzegovina,2008,18711890354,
Bosnia and Herzegovina,2007,15441062281,
Bosnia and Herzegovina,2006,12550175101,
Bosnia and Herzegovina,2005,10903779488,
Bosnia and Herzegovina,2004,10022840635,
Bosnia and Herzegovina,2003,8370020196,
Bosnia and Herzegovina,2002,6651226179,
Bosnia and Herzegovina,2001,5748990666,
Bosnia and Herzegovina,2000,5505984456,
Bosnia and Herzegovina,1999,4685729739,
Bosnia and Herzegovina,1998,4116699437,
Bosnia and Herzegovina,1997,3671816504,
Bosnia and Herzegovina,1996,2786045322,
Bosnia and Herzegovina,1995,1866572954,
Bosnia and Herzegovina,1994,1255802469,
Botswana,2014,15813364345,
Botswana,2013,14979304171,
Botswana,2012,14792386725,
Botswana,2011,15682931970,
Botswana,2010,12786662035,
Botswana,2009,10267128733,
Botswana,2008,10945070442,
Botswana,2007,10939053365,
Botswana,2006,10126940513,
Botswana,2005,9931134941,
Botswana,2004,8957467707,
Botswana,2003,7511582173,
Botswana,2002,5438857107,
Botswana,2001,5489608300,
Botswana,2000,5788329609,
Botswana,1999,5484257417,
Botswana,1998,4790458837,
Botswana,1997,5020214747,
Botswana,1996,4847752843,
Botswana,1995,4730611067,
Botswana,1994,4259330999,
Botswana,1993,4160086253,
Botswana,1992,4146513722,
Botswana,1991,3942792837,
Botswana,1990,3790636664,
Botswana,1989,3083822367,
Botswana,1988,2644554882,
Botswana,1987,1965227085,
Botswana,1986,1392602040,
Botswana,1985,1114783538,
Botswana,1984,1240821849,
Botswana,1983,1172230576,
Botswana,1982,1014945861,
Botswana,1981,1073812404,
Botswana,1980,1060889705,
Botswana,1979,819870595.1,
Botswana,1978,590407375.2,
Botswana,1977,451624959.6,
Botswana,1976,372025093.4,
Botswana,1975,355168715.4,
Botswana,1974,306044205.9,
Botswana,1973,244124115.7,
Botswana,1972,165253183.6,
Botswana,1971,126954476.9,
Botswana,1970,96243298.14,
Botswana,1969,77361532.99,
Botswana,1968,66248426.99,
Botswana,1967,58642385.24,
Botswana,1966,51465624.41,
Botswana,1965,45788670.69,
Botswana,1964,41616368.32,
Botswana,1963,38091832.99,
Botswana,1962,35644931.94,
Botswana,1961,32902592.84,
Botswana,1960,30411418.68,
Brazil,2014,2.34608E+12,
Brazil,2013,2.39208E+12,
Brazil,2012,2.41314E+12,
Brazil,2011,2.61523E+12,
Brazil,2010,2.20943E+12,
Brazil,2009,1.66459E+12,
Brazil,2008,1.69459E+12,
Brazil,2007,1.39594E+12,
Brazil,2006,1.1078E+12,
Brazil,2005,8.92103E+11,
Brazil,2004,6.69643E+11,
Brazil,2003,5.59008E+11,
Brazil,2002,5.0878E+11,
Brazil,2001,5.59612E+11,
Brazil,2000,6.57216E+11,
Brazil,1999,6.01905E+11,
Brazil,1998,8.66855E+11,
Brazil,1997,8.8633E+11,
Brazil,1996,8.53504E+11,
Brazil,1995,7.85643E+11,
Brazil,1994,5.58112E+11,
Brazil,1993,4.37799E+11,
Brazil,1992,4.00599E+11,
Brazil,1991,6.0286E+11,
Brazil,1990,4.61952E+11,
Brazil,1989,4.25595E+11,
Brazil,1988,3.30397E+11,
Brazil,1987,2.94084E+11,
Brazil,1986,2.68137E+11,
Brazil,1985,2.22943E+11,
Brazil,1984,2.09024E+11,
Brazil,1983,2.03305E+11,
Brazil,1982,2.81682E+11,
Brazil,1981,2.63561E+11,
Brazil,1980,2.35025E+11,
Brazil,1979,2.24969E+11,
Brazil,1978,2.00801E+11,
Brazil,1977,1.76171E+11,
Brazil,1976,1.52678E+11,
Brazil,1975,1.23709E+11,
Brazil,1974,1.05136E+11,
Brazil,1973,79279057731,
Brazil,1972,58539008786,
Brazil,1971,49204456700,
Brazil,1970,42327600098,
Brazil,1969,37458898244,
Brazil,1968,33875881876,
Brazil,1967,30591834054,
Brazil,1966,27062716578,
Brazil,1965,21790035117,
Brazil,1964,21211892260,
Brazil,1963,23021477292,
Brazil,1962,19926293839,
Brazil,1961,15236854859,
Brazil,1960,15165569913,
Brunei Darussalam,2014,17104656669,
Brunei Darussalam,2013,16110693734,
Brunei Darussalam,2012,16953505122,
Brunei Darussalam,2011,16691533190,
Brunei Darussalam,2010,12370616062,
Brunei Darussalam,2009,10732366286,
Brunei Darussalam,2008,14393099069,
Brunei Darussalam,2007,12247694247,
Brunei Darussalam,2006,11470703002,
Brunei Darussalam,2005,9531402848,
Brunei Darussalam,2004,7872333215,
Brunei Darussalam,2003,6557333085,
Brunei Darussalam,2002,5843329108,
Brunei Darussalam,2001,5601090584,
Brunei Darussalam,2000,6001153306,
Brunei Darussalam,1999,4600000000,
Brunei Darussalam,1998,4051147228,
Brunei Darussalam,1997,5197332974,
Brunei Darussalam,1996,5115602837,
Brunei Darussalam,1995,4734020037,
Brunei Darussalam,1994,4087337960,
Brunei Darussalam,1993,4105706152,
Brunei Darussalam,1992,4183548189,
Brunei Darussalam,1991,3701667053,
Brunei Darussalam,1990,3520551724,
Brunei Darussalam,1989,2985467979,
Brunei Darussalam,1988,2690717551,
Brunei Darussalam,1987,2754463438,
Brunei Darussalam,1986,2358592817,
Brunei Darussalam,1985,3523612563,
Brunei Darussalam,1984,3782523088,
Brunei Darussalam,1983,3844723142,
Brunei Darussalam,1982,4264252336,
Brunei Darussalam,1981,4366213850,
Brunei Darussalam,1980,4928824958,
Brunei Darussalam,1979,2803780006,
Brunei Darussalam,1978,1941600704,
Brunei Darussalam,1977,1732721161,
Brunei Darussalam,1976,1423061357,
Brunei Darussalam,1975,1168304306,
Brunei Darussalam,1974,1073577086,
Brunei Darussalam,1973,433092003.6,
Brunei Darussalam,1972,270818555.8,
Brunei Darussalam,1971,197523179.2,
Brunei Darussalam,1970,179080099.3,
Brunei Darussalam,1969,161211289.7,
Brunei Darussalam,1968,160819286.6,
Brunei Darussalam,1967,139030445.6,
Brunei Darussalam,1966,132758395.4,
Brunei Darussalam,1965,114040245.7,
Bulgaria,2014,56717054674,
Bulgaria,2013,55626359256,
Bulgaria,2012,53576670828,
Bulgaria,2011,56949835052,
Bulgaria,2010,49939168133,
Bulgaria,2009,51783454184,
Bulgaria,2008,54666642734,
Bulgaria,2007,44765733380,
Bulgaria,2006,34304448150,
Bulgaria,2005,29821662537,
Bulgaria,2004,26094622564,
Bulgaria,2003,21074775206,
Bulgaria,2002,16360346654,
Bulgaria,2001,14135393876,
Bulgaria,2000,13148099185,
Bulgaria,1999,13495062850,
Bulgaria,1998,14630974778,
Bulgaria,1997,11195630537,
Bulgaria,1996,10109404160,
Bulgaria,1995,13063422619,
Bulgaria,1994,9697416974,
Bulgaria,1993,10829710145,
Bulgaria,1992,10350515464,
Bulgaria,1991,10943548387,
Bulgaria,1990,20726301370,
Bulgaria,1989,21746812560,
Bulgaria,1988,23002458745,
Bulgaria,1987,28429027976,
Bulgaria,1986,20261212467,
Bulgaria,1985,17562123350,
Bulgaria,1984,17411159923,
Bulgaria,1983,16959385509,
Bulgaria,1982,19804095112,
Bulgaria,1981,20056236992,
Bulgaria,1980,20039627960,
Burkina Faso,2014,12542221942,
Burkina Faso,2013,12110243992,
Burkina Faso,2012,11166061508,
Burkina Faso,2011,10724061339,
Burkina Faso,2010,8979966766,
Burkina Faso,2009,8369175126,
Burkina Faso,2008,8369637065,
Burkina Faso,2007,6771277871,
Burkina Faso,2006,5844669846,
Burkina Faso,2005,5462709498,
Burkina Faso,2004,4838551100,
Burkina Faso,2003,4205691222,
Burkina Faso,2002,3205592290,
Burkina Faso,2001,2812845514,
Burkina Faso,2000,2632700363,
Burkina Faso,1999,3014665729,
Burkina Faso,1998,2804902724,
Burkina Faso,1997,2447669404,
Burkina Faso,1996,2586550747,
Burkina Faso,1995,2379518099,
Burkina Faso,1994,1895290965,
Burkina Faso,1993,2332018011,
Burkina Faso,1992,2240264712,
Burkina Faso,1991,3135045684,
Burkina Faso,1990,3101300779,
Burkina Faso,1989,2615587730,
Burkina Faso,1988,2616040481,
Burkina Faso,1987,2369834947,
Burkina Faso,1986,2036303360,
Burkina Faso,1985,1552493197,
Burkina Faso,1984,1459880133,
Burkina Faso,1983,1600278605,
Burkina Faso,1982,1754450098,
Burkina Faso,1981,1775842337,
Burkina Faso,1980,1928719884,
Burkina Faso,1979,1748480618,
Burkina Faso,1978,1475583643,
Burkina Faso,1977,1131224880,
Burkina Faso,1976,976547187,
Burkina Faso,1975,939972702,
Burkina Faso,1974,751133431.6,
Burkina Faso,1973,674773569.7,
Burkina Faso,1972,578595520.9,
Burkina Faso,1971,482411179.7,
Burkina Faso,1970,458404268.7,
Burkina Faso,1969,478298644.7,
Burkina Faso,1968,460442689.8,
Burkina Faso,1967,450753923.9,
Burkina Faso,1966,433889767,
Burkina Faso,1965,422916789.4,
Burkina Faso,1964,410321644.8,
Burkina Faso,1963,394040667.6,
Burkina Faso,1962,379567099.7,
Burkina Faso,1961,350247234.8,
Burkina Faso,1960,330442815.3,
Burundi,2014,3093647227,
Burundi,2013,2714505635,
Burundi,2012,2472384907,
Burundi,2011,2355652126,
Burundi,2010,2026864469,
Burundi,2009,1739781489,
Burundi,2008,1611634332,
Burundi,2007,1356078278,
Burundi,2006,1273180597,
Burundi,2005,1117257279,
Burundi,2004,915257323.4,
Burundi,2003,784654423.6,
Burundi,2002,825394490.2,
Burundi,2001,876794723.1,
Burundi,2000,870486065.9,
Burundi,1999,808077223.4,
Burundi,1998,893770806.1,
Burundi,1997,972896267.9,
Burundi,1996,869033856.3,
Burundi,1995,1000428394,
Burundi,1994,925030590.2,
Burundi,1993,938632612,
Burundi,1992,1083037671,
Burundi,1991,1167398478,
Burundi,1990,1132101253,
Burundi,1989,1113924130,
Burundi,1988,1082403219,
Burundi,1987,1131466494,
Burundi,1986,1201725497,
Burundi,1985,1149979286,
Burundi,1984,987143931.2,
Burundi,1983,1082926304,
Burundi,1982,1013222222,
Burundi,1981,969046666.7,
Burundi,1980,919726666.7,
Burundi,1979,782496666.7,
Burundi,1978,610225555.6,
Burundi,1977,547535555.6,
Burundi,1976,448412753.6,
Burundi,1975,420986666.7,
Burundi,1974,345263492.1,
Burundi,1973,304339839.6,
Burundi,1972,246804571.4,
Burundi,1971,252842285.7,
Burundi,1970,242732571.4,
Burundi,1969,190205714.3,
Burundi,1968,183200000,
Burundi,1967,178297142.9,
Burundi,1966,165444571.4,
Burundi,1965,158994963,
Burundi,1964,260750008,
Burundi,1963,232749998,
Burundi,1962,213500006,
Burundi,1961,202999992,
Burundi,1960,195999990,
Cambodia,2014,16777820333,
Cambodia,2013,15449630419,
Cambodia,2012,14038383450,
Cambodia,2011,12829541141,
Cambodia,2010,11242275199,
Cambodia,2009,10401851851,
Cambodia,2008,10351914093,
Cambodia,2007,8639235842,
Cambodia,2006,7274595707,
Cambodia,2005,6293046162,
Cambodia,2004,5337833256,
Cambodia,2003,4658246907,
Cambodia,2002,4284028138,
Cambodia,2001,3979813388,
Cambodia,2000,3654031716,
Cambodia,1999,3517242477,
Cambodia,1998,3120425503,
Cambodia,1997,3443413389,
Cambodia,1996,3506695720,
Cambodia,1995,3441205693,
Cambodia,1994,2791435272,
Cambodia,1993,2533727592,
Cambodia,1974,588443893.7,
Cambodia,1973,702899173.5,
Cambodia,1972,505549460.3,
Cambodia,1971,969911437.9,
Cambodia,1970,718401145.9,
Cambodia,1969,978873267.5,
Cambodia,1968,1065714249,
Cambodia,1967,962857134.3,
Cambodia,1966,914285714.3,
Cambodia,1965,868571428.6,
Cambodia,1964,782857128.6,
Cambodia,1963,728571437.1,
Cambodia,1962,660000008.6,
Cambodia,1961,642857134.3,
Cambodia,1960,637142865.7,
Cameroon,2014,32050817633,
Cameroon,2013,29567504655,
Cameroon,2012,26472056038,
Cameroon,2011,26587311528,
Cameroon,2010,23622483984,
Cameroon,2009,23381142147,
Cameroon,2008,23322254114,
Cameroon,2007,20431780378,
Cameroon,2006,17953066721,
Cameroon,2005,16587858857,
Cameroon,2004,15775357015,
Cameroon,2003,13621738837,
Cameroon,2002,10879778384,
Cameroon,2001,9633109350,
Cameroon,2000,9287367235,
Cameroon,1999,10486451144,
Cameroon,1998,9629649417,
Cameroon,1997,9840553236,
Cameroon,1996,9732328116,
Cameroon,1995,8733231184,
Cameroon,1994,9220470913,
Cameroon,1993,13532137228,
Cameroon,1992,11396310990,
Cameroon,1991,12434370005,
Cameroon,1990,11151578703,
Cameroon,1989,11140057046,
Cameroon,1988,12493286837,
Cameroon,1987,12302473329,
Cameroon,1986,10621157923,
Cameroon,1985,8148223552,
Cameroon,1984,7801858401,
Cameroon,1983,7381853865,
Cameroon,1982,7322913600,
Cameroon,1981,7636346056,
Cameroon,1980,6740757493,
Cameroon,1979,5811443663,
Cameroon,1978,4409920571,
Cameroon,1977,3366368801,
Cameroon,1976,3076592634,
Cameroon,1975,2752770608,
Cameroon,1974,2255496517,
Cameroon,1973,1758727647,
Cameroon,1972,1430951432,
Cameroon,1971,1233991071,
Cameroon,1970,1160002329,
Cameroon,1969,1152418382,
Cameroon,1968,1053076992,
Cameroon,1967,934078958.3,
Cameroon,1966,853268764.4,
Cameroon,1965,814140009.4,
Cameroon,1964,782384404,
Cameroon,1963,723624330.9,
Cameroon,1962,699373631.1,
Cameroon,1961,657597316.8,
Cameroon,1960,618740961.9,
Canada,2014,1.78539E+12,
Canada,2013,1.83896E+12,
Canada,2012,1.83272E+12,
Canada,2011,1.7888E+12,
Canada,2010,1.61401E+12,
Canada,2009,1.37084E+12,
Canada,2008,1.54262E+12,
Canada,2007,1.45787E+12,
Canada,2006,1.31075E+12,
Canada,2005,1.16414E+12,
Canada,2004,1.0184E+12,
Canada,2003,8.87752E+11,
Canada,2002,7.52532E+11,
Canada,2001,7.32717E+11,
Canada,2000,7.39456E+11,
Canada,1999,6.74325E+11,
Canada,1998,6.31432E+11,
Canada,1997,6.51001E+11,
Canada,1996,6.2695E+11,
Canada,1995,6.02021E+11,
Canada,1994,5.75999E+11,
Canada,1993,5.74834E+11,
Canada,1992,5.90148E+11,
Canada,1991,6.08259E+11,
Canada,1990,5.92015E+11,
Canada,1989,5.63639E+11,
Canada,1988,5.06018E+11,
Canada,1987,4.29021E+11,
Canada,1986,3.75654E+11,
Canada,1985,3.6296E+11,
Canada,1984,3.53888E+11,
Canada,1983,3.40319E+11,
Canada,1982,3.13453E+11,
Canada,1981,3.05749E+11,
Canada,1980,2.73437E+11,
Canada,1979,2.42702E+11,
Canada,1978,2.183E+11,
Canada,1977,2.1129E+11,
Canada,1976,2.06261E+11,
Canada,1975,1.73569E+11,
Canada,1974,1.60164E+11,
Canada,1973,1.31122E+11,
Canada,1972,1.12911E+11,
Canada,1971,99120804120,
Canada,1970,87762259546,
Canada,1969,77887510242,
Canada,1968,70759031842,
Canada,1967,64768831262,
Canada,1966,60358632035,
Canada,1965,53909570342,
Canada,1964,48882938810,
Canada,1963,44657169109,
Canada,1962,41978852041,
Canada,1961,40767969454,
Canada,1960,41093453545,
Cape Verde,2014,1871187071,
Cape Verde,2013,1837908563,
Cape Verde,2012,1751888562,
Cape Verde,2011,1864824081,
Cape Verde,2010,1664310770,
Cape Verde,2009,1711817182,
Cape Verde,2008,1789333749,
Cape Verde,2007,1513933983,
Cape Verde,2006,1107891063,
Cape Verde,2005,971976952.2,
Cape Verde,2004,924318505.9,
Cape Verde,2003,813963933.8,
Cape Verde,2002,620974807.1,
Cape Verde,2001,563024256.7,
Cape Verde,2000,539227052.9,
Cape Verde,1999,592416703.1,
Cape Verde,1998,521910560.5,
Cape Verde,1997,490608657.9,
Cape Verde,1996,501979075.4,
Cape Verde,1995,487148993.5,
Cape Verde,1994,406580652.3,
Cape Verde,1993,490417389.7,
Cape Verde,1992,357160985.3,
Cape Verde,1991,319827058.6,
Cape Verde,1990,306891107.3,
Cape Verde,1989,267448513.1,
Cape Verde,1988,264308140.3,
Cape Verde,1987,235253171.8,
Cape Verde,1986,190651208,
Cape Verde,1985,137728155.2,
Cape Verde,1984,132019065,
Cape Verde,1983,138476239.4,
Cape Verde,1982,140630758.6,
Cape Verde,1981,139468114.6,
Cape Verde,1980,142246875.5,
Caribbean small states,2014,71288024079,
Caribbean small states,2013,69287048038,
Caribbean small states,2012,66505519501,
Caribbean small states,2011,64644542535,
Caribbean small states,2010,59631397288,
Caribbean small states,2009,55910552004,
Caribbean small states,2008,66470631617,
Caribbean small states,2007,58277144052,
Caribbean small states,2006,52391530145,
Caribbean small states,2005,46626977227,
Caribbean small states,2004,41154085505,
Caribbean small states,2003,37469129558,
Caribbean small states,2002,34932666034,
Caribbean small states,2001,33147739294,
Caribbean small states,2000,32206698344,
Caribbean small states,1999,29722050630,
Caribbean small states,1998,27956719416,
Caribbean small states,1997,25471393314,
Caribbean small states,1996,22781117091,
Caribbean small states,1995,20906476467,
Caribbean small states,1994,19054592239,
Caribbean small states,1993,17962563263,
Caribbean small states,1992,17058188132,
Caribbean small states,1991,17364563365,
Caribbean small states,1990,17661533059,
Caribbean small states,1989,16532806597,
Caribbean small states,1988,16152957731,
Caribbean small states,1987,15252870412,
Caribbean small states,1986,14206628630,
Caribbean small states,1985,15611806168,
Caribbean small states,1984,15832790698,
Caribbean small states,1983,16610028696,
Caribbean small states,1982,16399499254,
Caribbean small states,1981,14776050242,
Caribbean small states,1980,13391895122,
Caribbean small states,1979,10904468412,
Caribbean small states,1978,9526092278,
Caribbean small states,1977,9355744309,
Caribbean small states,1976,8046930356,
Caribbean small states,1975,7841503719,
Caribbean small states,1974,6701492696,
